mode,guidance_scale,negative_prompt,future_latent_slots,sigma_start,denoise_steps,sigma_schedule,target_latent_idx,target_latent_end,prev_latent_baseline_cos,prev_sequence_baseline_cos,initial_noise_cos,initial_noise_sequence_cos,latent_cos_pred_x0,latent_mse_pred_x0,latent_cos_x_final,latent_mse_x_final,sequence_cos_pred_x0,sequence_mse_pred_x0,sequence_cos_x_final,sequence_mse_x_final,cos_x_final_vs_baseline_diff,cos_pred_x0_vs_baseline_diff,sequence_cos_x_final_vs_baseline_diff,sequence_cos_pred_x0_vs_baseline_diff,hidden_cos,run_dir,cond_frames,future_pixel_frames,frame_start,frame_stride,cond_latent_frames,summary_target_latent_idx,latent_shape
A1_causal,5.0,,1,0.5,20,0.5 0.41198815 0.33760387 0.27504134 0.22269149 0.17912547 0.14307905 0.11343794 0.089224105 0.069582798 0.053770554 0.04114394 0.031149099 0.023312053 0.017229734 0.012561706 0.0090225648 0.0063749751 0.0044233257 0.0030079658 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0006014110404066741,-0.0006014110404066741,0.2843315005302429,0.45111143589019775,0.28150999546051025,0.4514417350292206,0.2843315005302429,0.45111143589019775,0.28150999546051025,0.4514417350292206,-0.546525239944458,-0.5437037348747253,-0.546525239944458,-0.5437037348747253,0.7722554206848145,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,0.8,1,0.8 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.002399374730885029,-0.002399374730885029,0.12977270781993866,0.47292089462280273,0.12967979907989502,0.4729123115539551,0.12977270781993866,0.47292089462280273,0.12967979907989502,0.4729123115539551,-0.6983554363250732,-0.6982625275850296,-0.6983554363250732,-0.6982625275850296,0.4971061944961548,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,0.8,3,0.8 0.1803376 0.027107146 0.002,1,2,0.8280352354049683,0.8280352354049683,0.003010130487382412,0.003010130487382412,0.2532854974269867,0.45062750577926636,0.24893832206726074,0.4513387382030487,0.2532854974269867,0.45062750577926636,0.24893832206726074,0.4513387382030487,-0.5790969133377075,-0.5747497379779816,-0.5790969133377075,-0.5747497379779816,0.6558221578598022,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,0.8,5,0.8 0.3401087 0.12833713 0.041349901 0.010699258 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0006354560609906912,-0.0006354560609906912,0.3128644824028015,0.44125545024871826,0.3083358705043793,0.44194895029067993,0.3128644824028015,0.44125545024871826,0.3083358705043793,0.44194895029067993,-0.519699364900589,-0.5151707530021667,-0.519699364900589,-0.5151707530021667,0.7430495023727417,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,0.8,10,0.8 0.52847472 0.3401087 0.2124934 0.12833713 0.074533362 0.041349901 0.021730302 0.010699258 0.0048635222 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0007576456991955638,0.0007576456991955638,0.3281506299972534,0.43799129128456116,0.3245898485183716,0.4385453462600708,0.3281506299972534,0.43799129128456116,0.3245898485183716,0.4385453462600708,-0.5034453868865967,-0.49988460540771484,-0.5034453868865967,-0.49988460540771484,0.7843759059906006,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,0.8,20,0.8 0.65221396 0.52847472 0.42542904 0.3401087 0.26989634 0.2124934 0.16589006 0.12833713 0.098319816 0.074533362 0.055860379 0.041349901 0.030198058 0.021730302 0.015385136 0.010699258 0.0072940769 0.0048635222 0.0031630801 0.002,1,2,0.8280352354049683,0.8280352354049683,0.00132402079179883,0.00132402079179883,0.33276015520095825,0.4362129867076874,0.3291790187358856,0.43678808212280273,0.33276015520095825,0.4362129867076874,0.3291790187358856,0.43678808212280273,-0.49885621666908264,-0.49527508020401,-0.49885621666908264,-0.49527508020401,0.7625163197517395,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,1.0,1,1 0.002,1,2,0.8280352354049683,0.8280352354049683,0.003991936333477497,0.003991936333477497,0.17253908514976501,0.4649377167224884,0.1725495606660843,0.4649255871772766,0.17253908514976501,0.4649377167224884,0.1725495606660843,0.4649255871772766,-0.655485674738884,-0.6554961502552032,-0.655485674738884,-0.6554961502552032,0.5059108138084412,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,1.0,3,1 0.21688892 0.030609557 0.002,1,2,0.8280352354049683,0.8280352354049683,4.7002220526337624e-05,4.7002220526337624e-05,0.24632404744625092,0.4515703320503235,0.2425161898136139,0.4522168040275574,0.24632404744625092,0.4515703320503235,0.2425161898136139,0.4522168040275574,-0.5855190455913544,-0.5817111879587173,-0.5855190455913544,-0.5817111879587173,0.6940022706985474,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,1.0,5,1 0.41625082 0.15280411 0.047427303 0.011630898 0.002,1,2,0.8280352354049683,0.8280352354049683,0.002925431588664651,0.002925431588664651,0.2860270142555237,0.4431488811969757,0.282579243183136,0.4437768757343292,0.2860270142555237,0.4431488811969757,0.282579243183136,0.4437768757343292,-0.5454559922218323,-0.5420082211494446,-0.5454559922218323,-0.5420082211494446,0.7536060810089111,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,1.0,10,1 0.65408052 0.41625082 0.25675965 0.15280411 0.087233805 0.047427303 0.02432853 0.011630898 0.005096774 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0004144985578022897,-0.0004144985578022897,0.2820196747779846,0.44360530376434326,0.2791694104671478,0.444130003452301,0.2820196747779846,0.44360530376434326,0.2791694104671478,0.444130003452301,-0.5488658249378204,-0.5460155606269836,-0.5488658249378204,-0.5460155606269836,0.7603785991668701,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,1.0,20,1 0.811359 0.65408052 0.52369317 0.41625082 0.3282849 0.25675965 0.19903033 0.15280411 0.11610374 0.087233805 0.064749394 0.047427303 0.034239447 0.02432853 0.016985811 0.011630898 0.0077934621 0.005096774 0.0032429792 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0011127946199849248,0.0011127946199849248,0.28541356325149536,0.4420315623283386,0.2831162214279175,0.4424707591533661,0.28541356325149536,0.4420315623283386,0.2831162214279175,0.4424707591533661,-0.5449190139770508,-0.5426216721534729,-0.5449190139770508,-0.5426216721534729,0.7741758823394775,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,2.0,1,2 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0022849789820611477,0.0022849789820611477,0.24567393958568573,0.4515016973018646,0.2457222193479538,0.45150402188301086,0.24567393958568573,0.4515016973018646,0.2457222193479538,0.45150402188301086,-0.5823130160570145,-0.5823612958192825,-0.5823130160570145,-0.5823612958192825,0.5031508207321167,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,2.0,3,2 0.38721939 0.045149488 0.002,1,2,0.8280352354049683,0.8280352354049683,0.000926999025978148,0.000926999025978148,0.26014605164527893,0.4483700096607208,0.25935596227645874,0.44850489497184753,0.26014605164527893,0.4483700096607208,0.25935596227645874,0.44850489497184753,-0.5686792731285095,-0.5678891837596893,-0.5686792731285095,-0.5678891837596893,0.6285061836242676,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,2.0,5,2 0.7825805 0.26474258 0.073391184 0.015237082 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0016975672915577888,0.0016975672915577888,0.2711605429649353,0.4446560740470886,0.2698948383331299,0.44489994645118713,0.2711605429649353,0.4446560740470886,0.2698948383331299,0.44489994645118713,-0.5581403970718384,-0.556874692440033,-0.5581403970718384,-0.556874692440033,0.7456207871437073,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,2.0,10,2 1.2708733 0.7825805 0.46481215 0.26474258 0.14354265 0.073391184 0.034946133 0.015237082 0.0059406159 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0016238028183579445,-0.0016238028183579445,0.2591298222541809,0.4467446506023407,0.2571743130683899,0.44719335436820984,0.2591298222541809,0.4467446506023407,0.2571743130683899,0.44719335436820984,-0.5708609223365784,-0.5689054131507874,-0.5708609223365784,-0.5689054131507874,0.8089843392372131,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,5.0,,1,2.0,20,2 1.600149 1.2708733 1.0014712 0.7825805 0.60604875 0.46481215 0.35278252 0.26474258 0.19624894 0.14354265 0.1034668 0.073391184 0.051143357 0.034946133 0.023360972 0.015237082 0.0096658937 0.0059406159 0.0035205698 0.002,1,2,0.8280352354049683,0.8280352354049683,0.000986243598163128,0.000986243598163128,0.31157758831977844,0.43410390615463257,0.3094107508659363,0.43459078669548035,0.31157758831977844,0.43410390615463257,0.3094107508659363,0.43459078669548035,-0.518624484539032,-0.5164576470851898,-0.518624484539032,-0.5164576470851898,0.7987227439880371,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.5,1,0.5 0.002,1,2,0.8280352354049683,0.8280352354049683,0.001256519928574562,0.001256519928574562,0.18802882730960846,0.4618665277957916,0.18820805847644806,0.4618431329727173,0.18802882730960846,0.4618665277957916,0.18820805847644806,0.4618431329727173,-0.6398271769285202,-0.6400064080953598,-0.6398271769285202,-0.6400064080953598,0.5366469621658325,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.5,3,0.5 0.12266964 0.021107669 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0006586223025806248,0.0006586223025806248,0.3107036352157593,0.44473356008529663,0.3057965338230133,0.4454244375228882,0.3107036352157593,0.44473356008529663,0.3057965338230133,0.4454244375228882,-0.522238701581955,-0.517331600189209,-0.522238701581955,-0.517331600189209,0.7379816770553589,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.5,5,0.5 0.22269149 0.089224105 0.031149099 0.0090225648 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0021737664937973022,0.0021737664937973022,0.33655673265457153,0.43708011507987976,0.33194994926452637,0.43778106570243835,0.33655673265457153,0.43708011507987976,0.33194994926452637,0.43778106570243835,-0.4960852861404419,-0.49147850275039673,-0.4960852861404419,-0.49147850275039673,0.7362163066864014,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.5,10,0.5 0.33760387 0.22269149 0.14307905 0.089224105 0.053770554 0.031149099 0.017229734 0.0090225648 0.0044233257 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.00202380632981658,-0.00202380632981658,0.16352903842926025,0.4659680426120758,0.1631145477294922,0.46603184938430786,0.16352903842926025,0.4659680426120758,0.1631145477294922,0.46603184938430786,-0.6649206876754761,-0.664506196975708,-0.6649206876754761,-0.664506196975708,0.5944828391075134,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.5,20,0.5 0.41198815 0.33760387 0.27504134 0.22269149 0.17912547 0.14307905 0.11343794 0.089224105 0.069582798 0.053770554 0.04114394 0.031149099 0.023312053 0.017229734 0.012561706 0.0090225648 0.0063749751 0.0044233257 0.0030079658 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0018607345409691334,-0.0018607345409691334,0.1741085946559906,0.4656243324279785,0.17184564471244812,0.46589770913124084,0.1741085946559906,0.4656243324279785,0.17184564471244812,0.46589770913124084,-0.6561895906925201,-0.6539266407489777,-0.6561895906925201,-0.6539266407489777,0.6196175813674927,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.8,1,0.8 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0008340521599166095,0.0008340521599166095,0.16246111690998077,0.4696119427680969,0.16242662072181702,0.4695761799812317,0.16246111690998077,0.4696119427680969,0.16242662072181702,0.4695761799812317,-0.6656086146831512,-0.6655741184949875,-0.6656086146831512,-0.6655741184949875,0.500434160232544,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.8,3,0.8 0.1803376 0.027107146 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0015079097356647253,-0.0015079097356647253,0.2627890408039093,0.4479760527610779,0.26131102442741394,0.4482172429561615,0.2627890408039093,0.4479760527610779,0.26131102442741394,0.4482172429561615,-0.5667242109775543,-0.565246194601059,-0.5667242109775543,-0.565246194601059,0.7602085471153259,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.8,5,0.8 0.3401087 0.12833713 0.041349901 0.010699258 0.002,1,2,0.8280352354049683,0.8280352354049683,0.00019220297690480947,0.00019220297690480947,0.31056153774261475,0.43763768672943115,0.3067166209220886,0.43835318088531494,0.31056153774261475,0.43763768672943115,0.3067166209220886,0.43835318088531494,-0.5213186144828796,-0.5174736976623535,-0.5213186144828796,-0.5174736976623535,0.7579604387283325,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.8,10,0.8 0.52847472 0.3401087 0.2124934 0.12833713 0.074533362 0.041349901 0.021730302 0.010699258 0.0048635222 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0021281782537698746,0.0021281782537698746,0.322415828704834,0.4350099563598633,0.31915223598480225,0.43562933802604675,0.322415828704834,0.4350099563598633,0.31915223598480225,0.43562933802604675,-0.508882999420166,-0.5056194067001343,-0.508882999420166,-0.5056194067001343,0.7652723789215088,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,0.8,20,0.8 0.65221396 0.52847472 0.42542904 0.3401087 0.26989634 0.2124934 0.16589006 0.12833713 0.098319816 0.074533362 0.055860379 0.041349901 0.030198058 0.021730302 0.015385136 0.010699258 0.0072940769 0.0048635222 0.0031630801 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0017362723592668772,0.0017362723592668772,0.3182031214237213,0.4352020025253296,0.31549975275993347,0.43570610880851746,0.3182031214237213,0.4352020025253296,0.31549975275993347,0.43570610880851746,-0.5125354826450348,-0.509832113981247,-0.5125354826450348,-0.509832113981247,0.7637540102005005,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,1.0,1,1 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0008158409036695957,0.0008158409036695957,0.12793026864528656,0.47776028513908386,0.12791045010089874,0.4777145981788635,0.12793026864528656,0.47776028513908386,0.12791045010089874,0.4777145981788635,-0.7001247853040695,-0.7001049667596817,-0.7001247853040695,-0.7001049667596817,0.5030344128608704,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,1.0,3,1 0.21688892 0.030609557 0.002,1,2,0.8280352354049683,0.8280352354049683,0.000454053923022002,0.000454053923022002,0.23183944821357727,0.45333611965179443,0.23097556829452515,0.45350000262260437,0.23183944821357727,0.45333611965179443,0.23097556829452515,0.45350000262260437,-0.5970596671104431,-0.596195787191391,-0.5970596671104431,-0.596195787191391,0.7550348043441772,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,1.0,5,1 0.41625082 0.15280411 0.047427303 0.011630898 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0014206699561327696,-0.0014206699561327696,0.26283934712409973,0.44655025005340576,0.2596461772918701,0.44720110297203064,0.26283934712409973,0.44655025005340576,0.2596461772918701,0.44720110297203064,-0.5683890581130981,-0.5651958882808685,-0.5683890581130981,-0.5651958882808685,0.7678846120834351,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,1.0,10,1 0.65408052 0.41625082 0.25675965 0.15280411 0.087233805 0.047427303 0.02432853 0.011630898 0.005096774 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0018520622979849577,-0.0018520622979849577,0.2920682728290558,0.4399915337562561,0.28937822580337524,0.4405430853366852,0.2920682728290558,0.4399915337562561,0.28937822580337524,0.4405430853366852,-0.538657009601593,-0.5359669625759125,-0.538657009601593,-0.5359669625759125,0.7644623517990112,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,1.0,20,1 0.811359 0.65408052 0.52369317 0.41625082 0.3282849 0.25675965 0.19903033 0.15280411 0.11610374 0.087233805 0.064749394 0.047427303 0.034239447 0.02432853 0.016985811 0.011630898 0.0077934621 0.005096774 0.0032429792 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0005802916712127626,0.0005802916712127626,0.3408030867576599,0.42940181493759155,0.3380269408226013,0.42994415760040283,0.3408030867576599,0.42940181493759155,0.3380269408226013,0.42994415760040283,-0.49000829458236694,-0.48723214864730835,-0.49000829458236694,-0.48723214864730835,0.7680418491363525,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,2.0,1,2 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0005278687458485365,-0.0005278687458485365,0.19992899894714355,0.460004597902298,0.20006662607192993,0.4599641263484955,0.19992899894714355,0.460004597902298,0.20006662607192993,0.4599641263484955,-0.6279686093330383,-0.6281062364578247,-0.6279686093330383,-0.6281062364578247,0.5057966113090515,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,2.0,3,2 0.38721939 0.045149488 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0020371691789478064,-0.0020371691789478064,0.2019622027873993,0.4601491391658783,0.20193113386631012,0.4601665735244751,0.2019622027873993,0.4601491391658783,0.20193113386631012,0.4601665735244751,-0.6261041015386581,-0.626073032617569,-0.6261041015386581,-0.626073032617569,0.7268681526184082,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,2.0,5,2 0.7825805 0.26474258 0.073391184 0.015237082 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0031443946063518524,0.0031443946063518524,0.31405192613601685,0.4328881502151489,0.312438428401947,0.43325310945510864,0.31405192613601685,0.4328881502151489,0.312438428401947,0.43325310945510864,-0.5155968070030212,-0.5139833092689514,-0.5155968070030212,-0.5139833092689514,0.7950440049171448,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,2.0,10,2 1.2708733 0.7825805 0.46481215 0.26474258 0.14354265 0.073391184 0.034946133 0.015237082 0.0059406159 0.002,1,2,0.8280352354049683,0.8280352354049683,0.002581678330898285,0.002581678330898285,0.37496212124824524,0.41713911294937134,0.3728233575820923,0.41763991117477417,0.37496212124824524,0.41713911294937134,0.3728233575820923,0.41763991117477417,-0.455211877822876,-0.453073114156723,-0.455211877822876,-0.453073114156723,0.814321756362915,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,7.0,,1,2.0,20,2 1.600149 1.2708733 1.0014712 0.7825805 0.60604875 0.46481215 0.35278252 0.26474258 0.19624894 0.14354265 0.1034668 0.073391184 0.051143357 0.034946133 0.023360972 0.015237082 0.0096658937 0.0059406159 0.0035205698 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0014905421994626522,-0.0014905421994626522,0.2726942002773285,0.4431686997413635,0.2709808945655823,0.44362613558769226,0.2726942002773285,0.4431686997413635,0.2709808945655823,0.44362613558769226,-0.557054340839386,-0.5553410351276398,-0.557054340839386,-0.5553410351276398,0.8182390928268433,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_empty,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.5,1,0.5 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.000759198737796396,-0.000759198737796396,0.08734898269176483,0.4751085340976715,0.0865783840417862,0.4751749038696289,0.08734898269176483,0.4751085340976715,0.0865783840417862,0.4751749038696289,-0.7414568513631821,-0.7406862527132034,-0.7414568513631821,-0.7406862527132034,0.5249394178390503,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.5,3,0.5 0.12266964 0.021107669 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.002027908805757761,-0.002027908805757761,0.1695467084646225,0.4679386019706726,0.16552555561065674,0.4682570695877075,0.1695467084646225,0.4679386019706726,0.16552555561065674,0.4682570695877075,-0.6625096797943115,-0.6584885269403458,-0.6625096797943115,-0.6584885269403458,0.5707845687866211,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.5,5,0.5 0.22269149 0.089224105 0.031149099 0.0090225648 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0020056641660630703,-0.0020056641660630703,0.1825895756483078,0.4669889211654663,0.17804580926895142,0.46733415126800537,0.1825895756483078,0.4669889211654663,0.17804580926895142,0.46733415126800537,-0.6499894261360168,-0.6454456597566605,-0.6499894261360168,-0.6454456597566605,0.6198159456253052,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.5,10,0.5 0.33760387 0.22269149 0.14307905 0.089224105 0.053770554 0.031149099 0.017229734 0.0090225648 0.0044233257 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0011214602272957563,-0.0011214602272957563,0.19878248870372772,0.46530669927597046,0.19419780373573303,0.46566250920295715,0.19878248870372772,0.46530669927597046,0.19419780373573303,0.46566250920295715,-0.6338374316692352,-0.6292527467012405,-0.6338374316692352,-0.6292527467012405,0.6407313346862793,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.5,20,0.5 0.41198815 0.33760387 0.27504134 0.22269149 0.17912547 0.14307905 0.11343794 0.089224105 0.069582798 0.053770554 0.04114394 0.031149099 0.023312053 0.017229734 0.012561706 0.0090225648 0.0063749751 0.0044233257 0.0030079658 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0022751616779714823,0.0022751616779714823,0.22748872637748718,0.46203750371932983,0.22308216989040375,0.46239417791366577,0.22748872637748718,0.46203750371932983,0.22308216989040375,0.46239417791366577,-0.6049530655145645,-0.6005465090274811,-0.6049530655145645,-0.6005465090274811,0.6626099944114685,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.8,1,0.8 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0014874066691845655,0.0014874066691845655,0.14108793437480927,0.4698697626590729,0.140121728181839,0.46995002031326294,0.14108793437480927,0.4698697626590729,0.140121728181839,0.46995002031326294,-0.6879135072231293,-0.686947301030159,-0.6879135072231293,-0.686947301030159,0.5067130327224731,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.8,3,0.8 0.1803376 0.027107146 0.002,1,2,0.8280352354049683,0.8280352354049683,-0.0013074784073978662,-0.0013074784073978662,0.16794514656066895,0.46687600016593933,0.16481564939022064,0.46717432141304016,0.16794514656066895,0.46687600016593933,0.16481564939022064,0.46717432141304016,-0.6632195860147476,-0.6600900888442993,-0.6632195860147476,-0.6600900888442993,0.602845311164856,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
A1_causal,1.0,/data/repos/cosmos_causal_probe/negative_prompt_quality.txt,1,0.8,5,0.8 0.3401087 0.12833713 0.041349901 0.010699258 0.002,1,2,0.8280352354049683,0.8280352354049683,0.0017185560427606106,0.0017185560427606106,0.22386442124843597,0.46022871136665344,0.22046293318271637,0.46056199073791504,0.22386442124843597,0.46022871136665344,0.22046293318271637,0.46056199073791504,-0.6075723022222519,-0.6041708141565323,-0.6075723022222519,-0.6041708141565323,0.6595485210418701,/data/repos/cosmos_causal_probe/outputs/cfg_sequence_sweep_small/cond_1_slots_1_neg_quality,1,4,0,1,1,1,1x16x2x88x160
