target,source,layer,epoch,train_loss,val_loss,val_xyz_rmse_m,val_uv_mae_norm,val_depth_mae_m,val_velocity_mae_m_per_frame,val_contact_acc,val_success_acc,val_time_to_contact_acc,val_time_to_contact_mae_bucket
current,denoise_tau=0.750,14,1.0,0.3373469606954224,0.3501333231692548,0.1266220224487198,0.14543457954496772,0.08862968674906484,,0.7430069980087813,0.9947552447552448,,
current,denoise_tau=0.750,14,2.0,0.3171033732932254,0.3465365063060414,0.12925876343583728,0.12841404265873915,0.07745290980055615,,0.7430069980087813,0.9947552447552448,,
current,denoise_tau=0.750,14,3.0,0.30648202344985737,0.3329509115302479,0.11971531641650034,0.10706088988931028,0.07089916507264117,,0.7430069980087813,0.9947552447552448,,
current,denoise_tau=0.750,14,4.0,0.29731564806245,0.3315018365433166,0.12830414669913845,0.1396881763960098,0.08767165441613098,,0.7395104945122779,0.9947552447552448,,
current,denoise_tau=0.750,14,5.0,0.29229101779603134,0.32639028996854397,0.12438144164902347,0.11622396517883647,0.06457854541656854,,0.7604895138240361,0.9947552447552448,,
current,denoise_tau=0.750,14,6.0,0.2876589068999657,0.342901640005045,0.14281671489035333,0.1329767798835581,0.07125063704235571,,0.7500000008336314,0.9947552447552448,,
current,denoise_tau=0.750,14,7.0,0.28849493203395205,0.32465363757593646,0.12720591090359054,0.10786571681916297,0.06326733836969295,,0.7220279749456819,0.9947552447552448,,
current,denoise_tau=0.750,14,8.0,0.28401214972115013,0.3240747310064889,0.13303769760198528,0.12004286540554954,0.06276134948630432,,0.73601399143259,0.9947552447552448,,
current,denoise_tau=0.750,14,9.0,0.27974841585806814,0.3303788575259122,0.12850674476240065,0.12111818925900893,0.07294747087505314,,0.7447552501738488,0.9947552447552448,,
current,denoise_tau=0.750,14,10.0,0.2778444304196763,0.3302400583153838,0.11778388146337096,0.13574728875101863,0.0687370839027258,,0.7377622427640261,0.9947552447552448,,
current,denoise_tau=0.750,14,11.0,0.2738070302003968,0.32958312884910956,0.13212705231629884,0.13379575671641142,0.0741990565003215,,0.7552447606633593,0.9947552447552448,,
current,denoise_tau=0.750,14,12.0,0.27017183817069235,0.3139077939770438,0.11829052219440887,0.12006895233701159,0.06743040613152763,,0.7465035019221006,0.9947552447552448,,
current,denoise_tau=0.750,14,13.0,0.268231072783283,0.32456232784511324,0.11803124719983214,0.10911400944411338,0.05886198736570932,,0.746503497337128,0.9947552447552448,,
current,denoise_tau=0.750,14,14.0,0.27683585793294563,0.32386884093284607,0.12877543968754215,0.12158876037472612,0.057495412084606144,,0.7377622377622378,0.9947552447552448,,
current,denoise_tau=0.750,14,15.0,0.2606146274312886,0.3166341500265615,0.12031888294886876,0.1209504763771604,0.05019064664423883,,0.7465035019221006,0.9947552447552448,,
current,denoise_tau=0.750,14,16.0,0.2610670413757606,0.30811089131381963,0.12189952205944728,0.1137183149169375,0.05838619203834267,,0.743006998425597,0.9947552447552448,,
current,denoise_tau=0.750,14,17.0,0.2569586934764494,0.3064446859843247,0.11653211254339951,0.10599722827856357,0.05981297267379461,,0.743006998425597,0.9947552447552448,,
current,denoise_tau=0.750,14,18.0,0.25649699030715967,0.3152680753411113,0.11623385288081803,0.1280147256655293,0.05194952135736292,,0.7412587466773454,0.9947552447552448,,
current,denoise_tau=0.750,14,19.0,0.25167311023879835,0.31448897823587163,0.1219127128174255,0.11744264523674558,0.053385522555221214,,0.7569930107443483,0.9947552447552448,,
current,denoise_tau=0.750,14,20.0,0.25513106869940105,0.327136738525404,0.1156614227936818,0.11463427173716205,0.04997008964679875,,0.7587412641598628,0.9947552447552448,,
current,denoise_tau=0.750,14,21.0,0.26377500006505045,0.32371775420395643,0.12080451304262335,0.11696744564321492,0.0781813385811719,,0.7272727281063587,0.9947552447552448,,
current,denoise_tau=0.750,14,22.0,0.24727503981096216,0.31033105741847644,0.12444773003771588,0.11887560909861451,0.04668929800391197,,0.7517482538323302,0.9947552447552448,,
current,denoise_tau=0.750,14,23.0,0.24108048534281026,0.31704026856622497,0.12169950658624823,0.11885565133778365,0.0455483769854674,,0.7500000054186041,0.9947552447552448,,
current,denoise_tau=0.750,14,24.0,0.2428076387948855,0.340363285133055,0.11816252517950285,0.12491065904602304,0.04429841434934756,,0.7517482538323302,0.9947552447552448,,
current,denoise_tau=0.750,14,25.0,0.24237498725227882,0.3101885014480644,0.11781930954723091,0.1260310361956383,0.05522440496337164,,0.7587412641598628,0.9947552447552448,,
future,denoise_tau=0.750,27,0.0,1.3888341515928835,1.0830655364723472,0.14755422971048554,0.12943543254078685,0.10244313195035175,0.0639082093859886,0.648951074043354,0.9419580606313852,0.585664340666124,1.5699300749318583
future,denoise_tau=0.750,27,1.0,1.0473271069384444,1.0440740635345032,0.13183931099784957,0.12302823588773087,0.08576273501336158,0.0437603534518422,0.7013985977306233,0.9419580606313852,0.5769230819248653,1.6048951098968933
future,denoise_tau=0.750,27,2.0,0.9850121682255384,1.0207522203038621,0.12464188529061271,0.11684193936261264,0.07725933220211442,0.04478086580659126,0.6982517659247338,0.9419580606313852,0.5874125924143758,1.5611888161905996
future,denoise_tau=0.750,27,3.0,0.9471099022980575,1.012853233964293,0.1253021156246012,0.13804885359494,0.08867317636113067,0.03718296373328129,0.7038461661838985,0.9419580606313852,0.585664340666124,1.5804195854213687
future,denoise_tau=0.750,27,4.0,0.924033775621531,0.9876381867415421,0.1173748832482558,0.11236833364188255,0.07087210946149759,0.03974329242547909,0.711188818191315,0.9419580606313852,0.606643361645145,1.4527972077989912
future,denoise_tau=0.750,27,5.0,0.9049256379413455,0.9935398522790495,0.1216111494736238,0.10427016926395309,0.07042656500231136,0.03845689474390103,0.7090909214286537,0.9419580606313852,0.5734265784283618,1.6398601448619283
future,denoise_tau=0.750,27,6.0,0.9015542279981557,1.0029307803907594,0.11966298385099931,0.10906949232925069,0.07236561955480308,0.03541735653485452,0.694055956560415,0.9419580606313852,0.5856643373315985,1.562937062937063
future,denoise_tau=0.750,27,7.0,0.8763178609416847,0.9967413940629759,0.12215177256327409,0.12929112568393453,0.07334830189918305,0.03269530212754136,0.6982517525866315,0.9419580606313852,0.585664340666124,1.5472028022045856
future,denoise_tau=0.750,27,8.0,0.8712499738675271,0.9685060294358047,0.11870440694835636,0.11599828792618705,0.0654452571033181,0.03283487653711459,0.7230769304128793,0.9419580606313852,0.6188811205483816,1.410839170009106
future,denoise_tau=0.750,27,9.0,0.8658160388563267,0.9546941085295244,0.12118996961133463,0.1128408630619516,0.06435996158556505,0.03919103389957568,0.7353147109905322,0.9419580606313852,0.6363636413654248,1.3601398651416485
future,denoise_tau=0.750,27,10.0,0.8396981033837215,1.0442263375629077,0.1326533175640173,0.10196658932454103,0.07084183994081471,0.034981298853050576,0.6996503547355012,0.9419580606313852,0.5716783270969258,1.5979021070720432
future,denoise_tau=0.750,27,11.0,0.8474492519579278,0.9646232490772968,0.11407018239264721,0.11049557518917363,0.06869236166243786,0.034573749124587,0.7381118994492751,0.9419580606313852,0.6468531501876724,1.3041958050294356
future,denoise_tau=0.750,27,12.0,0.8246056894118221,0.9904004939786204,0.11494295684607712,0.11389544017456628,0.07057546292776828,0.03256238671345311,0.7167832238690837,0.9419580606313852,0.604895110313709,1.4300699392398755
future,denoise_tau=0.750,27,13.0,0.8144733971291847,1.013284590694454,0.12349325085019731,0.12527883099717693,0.06952691953499,0.031904799043090196,0.7150349642013336,0.9419580606313852,0.6206293764647904,1.3548951182332072
future,denoise_tau=0.750,27,14.0,0.8100594897846599,1.146322939779375,0.11480959645518056,0.12095217557845415,0.0746762573302209,0.03208210637102594,0.6706293865100487,0.9419580606313852,0.557692311443649,1.6066433749832474
future,denoise_tau=0.750,27,15.0,0.7975088518867313,0.944606982744657,0.11704301511074279,0.10592685973310804,0.061685250147239315,0.030341927326850957,0.7360139981016413,0.9419580606313852,0.6363636417822405,1.3111888203587565
future,denoise_tau=0.750,27,16.0,0.7802927423870919,1.1496491165427896,0.12116040018471805,0.10749128429622917,0.06120821664279157,0.03060713277517499,0.6769231011817506,0.9419580606313852,0.561188812856074,1.596153862826474
future,denoise_tau=0.750,27,17.0,0.775044116157939,0.9714858160985933,0.11480234396624399,0.1055705921945872,0.0561071193770512,0.026464559007566293,0.7346153972032187,0.9419580606313852,0.6048951082296304,1.4160839169175474
future,denoise_tau=0.750,27,18.0,0.7700594313664938,0.9812196551503002,0.11640029770511014,0.10769784262963941,0.05436865143946834,0.02827403652709681,0.7304196011770022,0.9416084156169758,0.6066433620619607,1.4370629462328823
future,denoise_tau=0.750,27,19.0,0.756668624735702,1.0301790074868635,0.118797776269746,0.1037739848236104,0.05695315502531879,0.030164740953620497,0.7171328818047797,0.9419580606313852,0.5891608445794432,1.4755244846944209
future,denoise_tau=0.750,27,20.0,0.7600850112022747,1.0921742103316567,0.11985489496817955,0.11861474327482543,0.060793089543606016,0.02847896951374474,0.69440560490935,0.9416084022788734,0.5524475536979996,1.5716783316818985
future,denoise_tau=0.750,27,21.0,0.7473261897193394,0.994330046060202,0.11221521884411365,0.10531003986830478,0.06253996871776514,0.029577527664132887,0.7297202953091868,0.9419580606313852,0.5891608441626275,1.4702797252815087
future,denoise_tau=0.750,27,22.0,0.7397427152801346,1.0167676068686105,0.12081505233174437,0.10360768583271053,0.05629811985613583,0.02650328355652469,0.7363636435328663,0.9416084022788734,0.6171328729682869,1.342657355995445
future,denoise_tau=0.750,27,23.0,0.728192134592185,1.2155173666827328,0.1245409969266478,0.1247970063265387,0.0605216417070869,0.028123654346991253,0.6870629479001452,0.9419580606313852,0.5489510535360216,1.6223776273794108
current,denoise_tau=0.750,27,0.0,0.5583973802053012,0.35334925551514523,0.1102871942770231,0.11819654849025753,0.11244113722464422,,0.6818181845274839,0.9947552447552448,,
current,denoise_tau=0.750,27,1.0,0.35970802163029764,0.3590089439095317,0.12145388438985065,0.14641247793927892,0.060108976503769,,0.7290209840227674,0.9947552447552448,,
current,denoise_tau=0.750,27,2.0,0.3307862893752812,0.3390644480298449,0.13358521763678197,0.11557142301039262,0.060901244190502,,0.7132867145371604,0.9947552447552448,,
current,denoise_tau=0.750,27,3.0,0.31919710883166014,0.34945538077321087,0.12970113618807358,0.13178002469606334,0.07016209721356839,,0.7307692341037564,0.9947552447552448,,
current,denoise_tau=0.750,27,4.0,0.31271347745059985,0.3328963530647171,0.12224042696969492,0.12633518843384056,0.05377331847598503,,0.7290209840227674,0.9947552447552448,,
current,denoise_tau=0.750,27,5.0,0.30574733865691506,0.36615956955022744,0.12830382262493348,0.11603016765801223,0.06050339890839337,,0.7132867166212389,0.9947552447552448,,
current,denoise_tau=0.750,27,6.0,0.29924216538995174,0.32585864112927365,0.12914327891556532,0.11198653504773454,0.05596143151861387,,0.7430069980087813,0.9947552447552448,,
current,denoise_tau=0.750,27,7.0,0.2953089507211883,0.3411987817787624,0.13528183008824196,0.11934628759647582,0.07920492763494279,,0.7307692357710192,0.9947552447552448,,
current,denoise_tau=0.750,27,8.0,0.2925721852333991,0.3289753138185381,0.12007629527495457,0.1185463942014254,0.0607137353113898,,0.7150349662854121,0.9947552447552448,,
current,denoise_tau=0.750,27,9.0,0.2910292171047097,0.32283458947301746,0.11923726715824821,0.11077814252226503,0.05711241256628003,,0.7325174875192709,0.9947552447552448,,
current,denoise_tau=0.750,27,10.0,0.28923965038459754,0.33740543589725364,0.12005962118819043,0.12212836638197198,0.05854418709665745,,0.7132867145371604,0.9947552447552448,,
current,denoise_tau=0.750,27,11.0,0.28695269909159543,0.337035985259743,0.12459024974516222,0.12316348606889899,0.08046811394445547,,0.7220279728616035,0.9947552447552448,,
current,denoise_tau=0.750,27,12.0,0.28281173924074815,0.33245303372403123,0.10908602464657563,0.10198483063832864,0.06268928421439825,,0.7517482584173029,0.9947552447552448,,
current,denoise_tau=0.750,27,13.0,0.28404501815044336,0.33930502800674706,0.1131945802615239,0.11127416258091694,0.05701025747335874,,0.727272733108147,0.9947552447552448,,
current,denoise_tau=0.750,27,14.0,0.2795176942082739,0.31840319108296106,0.11162878281169838,0.10895843861194757,0.053279887285682705,,0.7307692316028621,0.9947552447552448,,
current,denoise_tau=0.750,27,15.0,0.27926641637152366,0.33226571737469496,0.11594790063954734,0.11322369624476333,0.06677359233160952,,0.7237762296116436,0.9947552447552448,,
current,denoise_tau=0.750,27,16.0,0.2757824505891306,0.3414314999863818,0.12412546106151767,0.12998157484339667,0.0529085392119376,,0.7342657384338912,0.9947552447552448,,
current,denoise_tau=0.750,27,17.0,0.27137309074214716,0.33295732569861247,0.11065865386199285,0.12231800804188202,0.05054714423897383,,0.7255244767749226,0.9947552447552448,,
current,denoise_tau=0.750,27,18.0,0.2702721347052785,0.3253015444412098,0.11539138853549957,0.13253425040861944,0.06863143560769674,,0.7395104945122779,0.9947552447552448,,
current,denoise_tau=0.750,27,19.0,0.2773678082873346,0.3269020842088686,0.12454791012760642,0.12368216032123232,0.05709035897796804,,0.7342657380170755,0.9947552447552448,,
current,denoise_tau=0.750,27,20.0,0.26968032243300455,0.32930780853424874,0.12738162487536878,0.12205054777693915,0.060656188407561165,,0.7412587462605297,0.9947552447552448,,
current,denoise_tau=0.750,27,21.0,0.26223861539569715,0.33371021530844946,0.12326162438709419,0.12723815998622587,0.05951596504741615,,0.746503497337128,0.9947552447552448,,
current,denoise_tau=0.750,27,22.0,0.2694323569582995,0.3457322979306841,0.12277651833487557,0.13402744398250446,0.07085606307312325,,0.7360139897653273,0.9947552447552448,,
future,denoise_tau=0.600,6,0.0,1.3915292149997394,1.077697355430443,0.15018290375079307,0.12805964719582272,0.10912392871988404,0.054713050854372815,0.6653846418940937,0.9419580606313852,0.5926573459918683,1.5437063120461845
future,denoise_tau=0.600,6,1.0,1.009875248702392,1.0364447840443858,0.14425464808107255,0.14170541035962272,0.11073329700873448,0.05443520156236795,0.6982517534202629,0.9419580606313852,0.6153846203864037,1.4143356693374527
future,denoise_tau=0.600,6,2.0,0.9422237105796251,0.9927173156838317,0.13894233805733128,0.12807184770390703,0.08303230380886918,0.04218775463791994,0.712937074941355,0.9419580606313852,0.627622382624166,1.3828671378689212
future,denoise_tau=0.600,6,3.0,0.9153216302488438,0.9804963565372921,0.13614060078467521,0.11843968771554374,0.07896252195318262,0.03966104187123425,0.719930081934362,0.9419580606313852,0.64160839661018,1.32167832668011
future,denoise_tau=0.600,6,4.0,0.8791432930872991,0.9777315063076419,0.14128985573778619,0.12016939231148967,0.08545630274119077,0.04039307313782352,0.73741258774604,0.9419580606313852,0.6223776273794107,1.4458042008059842
future,denoise_tau=0.600,6,5.0,0.8589237222866136,0.9628166322941547,0.13670143839362617,0.14553525012273055,0.07678655712129352,0.037695370614528656,0.754195820201527,0.9419580606313852,0.6328671382857369,1.3723776315475678
future,denoise_tau=0.600,6,6.0,0.8389092384365328,0.9510120728632787,0.13780319930373372,0.13716979981302382,0.07626237967735404,0.03991057022989213,0.7398601511975268,0.9419580606313852,0.634615385449016,1.3374125982497955
future,denoise_tau=0.600,6,7.0,0.823626943622691,0.9635487469759855,0.13757724976622976,0.14921650384272728,0.10420393631174847,0.03916951823797259,0.7286713406756208,0.9419580606313852,0.6188811226324602,1.4230769280787114
future,denoise_tau=0.600,6,8.0,0.8052493144803369,0.9346966293308284,0.13534036778903508,0.13685298309876368,0.07812867443878334,0.03382998626757335,0.7416083921085704,0.9419580606313852,0.6381118939473078,1.3304195845877373
future,denoise_tau=0.600,6,9.0,0.7774471716379259,0.9432781993092357,0.1355490755367946,0.13194402072813127,0.08370469833587434,0.034805252653110276,0.7325174983564791,0.9419580606313852,0.6381118893623352,1.3006993090356147
future,denoise_tau=0.600,6,10.0,0.7750707668262523,0.9306918174236805,0.13375821167772467,0.11498830503933913,0.0635193914852359,0.034785617533680445,0.7388112207392713,0.9419580606313852,0.6346153879499102,1.3164335847734572
future,denoise_tau=0.600,6,11.0,0.7580824465354907,0.9128914813061694,0.13334894315762955,0.1231022445888786,0.057615611519846885,0.033913605071447944,0.7538461697685135,0.9419580606313852,0.6416083949429172,1.276223794563667
future,denoise_tau=0.600,6,12.0,0.7524029052051682,0.9076982678233326,0.13382111052116313,0.11900042956108814,0.06133345965217877,0.03468753962771042,0.7541958281210253,0.9419580606313852,0.6433566450239061,1.3006993006993006
future,denoise_tau=0.600,6,13.0,0.736942972455706,0.9256501923074255,0.13396426128757583,0.11780831134402668,0.06120703502239047,0.03169938932348798,0.7437063092952008,0.9419580606313852,0.6451048963553422,1.263986022322328
future,denoise_tau=0.600,6,14.0,0.7242930379916959,0.9021843079920415,0.13333043331032865,0.1388490556420146,0.06483082611348245,0.03394178853376762,0.7604895225771657,0.9419580606313852,0.6555944097625626,1.201048963553422
future,denoise_tau=0.600,6,15.0,0.7290812275099043,0.9436294965810709,0.13439603650069737,0.12446063788203926,0.05950103317211558,0.03742259159892589,0.754195814782923,0.9419580606313852,0.6486014002686614,1.3024475524475525
future,denoise_tau=0.600,6,16.0,0.7203175832562768,0.9455304912753872,0.1372196397164485,0.13518131477432652,0.05827620643731597,0.033152775278875043,0.75034966627201,0.9419580606313852,0.6363636396981619,1.3129370812769536
future,denoise_tau=0.600,6,17.0,0.7146337114660481,0.9264153033703357,0.13276466831460698,0.12095380173279689,0.05763121084733443,0.03014036593633098,0.7573426711809385,0.9409091122500546,0.6590909115918033,1.2185314768677824
future,denoise_tau=0.600,6,18.0,0.6977392407002592,0.9289922497489236,0.12999608779287006,0.1328332905585949,0.05543254685777051,0.030747985753875513,0.7716783431026485,0.9419580606313852,0.667832170333062,1.1538461621824678
future,denoise_tau=0.600,6,19.0,0.6979299187660217,0.910784743048928,0.12965609820989463,0.13732664870632277,0.05922447567011093,0.03245131984040454,0.7527972230544457,0.9402098088831334,0.6311188823693282,1.2884615467978524
future,denoise_tau=0.600,6,20.0,0.69409798321956,0.932915497493077,0.12781583179127087,0.12331750676348492,0.05435915260048179,0.030700775215050557,0.7465035144265715,0.9398601505306218,0.6520979037651649,1.2377622377622377
future,denoise_tau=0.600,6,21.0,0.6801556575242167,0.9380870365596318,0.13393445823576067,0.11832165926486463,0.05973680382529339,0.02961487192790825,0.7559440665311746,0.9391608471637005,0.6398601431946654,1.276223794563667
future,denoise_tau=0.600,6,22.0,0.6757638901706019,0.953277878827982,0.13002147238988143,0.11740087556255448,0.057316008095557876,0.029894498443895287,0.7545454731354346,0.9395105055162123,0.6451048984394206,1.2797202980601705
current,denoise_tau=0.600,6,0.0,0.5644749856350747,0.3696748118300538,0.16428009498786258,0.14212883227354997,0.1155537606015072,,0.7132867145371604,0.9947552447552448,,
current,denoise_tau=0.600,6,1.0,0.34130490003987046,0.3475344197733419,0.1379425059873741,0.12454048413913567,0.091234854311793,,0.7290209802714261,0.9947552447552448,,
current,denoise_tau=0.600,6,2.0,0.3178102298752292,0.35942945280275146,0.13587213635861456,0.1359466122580575,0.08393892010191938,,0.7412587462605297,0.9947552447552448,,
current,denoise_tau=0.600,6,3.0,0.3074786079173185,0.3393455049791536,0.13097160627375115,0.1453629041259939,0.07774906423125234,,0.7412587462605297,0.9947552447552448,,
current,denoise_tau=0.600,6,4.0,0.3018136716431688,0.3469895036904128,0.13834376966619824,0.16596892309355568,0.08237923509799518,,0.7622377643218408,0.9947552447552448,,
current,denoise_tau=0.600,6,5.0,0.29574625247875974,0.335847705394238,0.1274143279224009,0.14712465778514222,0.0698526290121612,,0.7552447602465436,0.9947552447552448,,
current,denoise_tau=0.600,6,6.0,0.28872789271772376,0.33240420960046196,0.1318322555585341,0.134525462672427,0.07399751808676687,,0.7272727314408842,0.9947552447552448,,
current,denoise_tau=0.600,6,7.0,0.2866154668656773,0.31866572432584694,0.12954252979138514,0.13326719455368868,0.07422370192679492,,0.7290209802714261,0.9947552447552448,,
current,denoise_tau=0.600,6,8.0,0.280297585755727,0.33383106143324526,0.12806345011804487,0.13169456924591866,0.06727281473316513,,0.7465035002548378,0.9947552447552448,,
current,denoise_tau=0.600,6,9.0,0.2753039692503691,0.3180657256316472,0.12121144786372885,0.13088658149842616,0.06966056700769838,,0.744755247256139,0.9947552447552448,,
current,denoise_tau=0.600,6,10.0,0.2753563349718576,0.3108499343995448,0.1286889095823248,0.1183374306330314,0.06654641962238958,,0.7325174837679296,0.9947552447552448,,
current,denoise_tau=0.600,6,11.0,0.2742339446555876,0.3283641471729412,0.12268215032307418,0.13519280961343458,0.06714418176170829,,0.7482517520030896,0.9947552447552448,,
current,denoise_tau=0.600,6,12.0,0.2731016947766488,0.32894186540083453,0.125406342578101,0.1278566856692721,0.06333791667764838,,0.7307692345205721,0.9947552447552448,,
current,denoise_tau=0.600,6,13.0,0.2666285868201937,0.3227226102685595,0.12579140098361702,0.1415652969291994,0.06837159812033593,,0.7447552460056919,0.9947552447552448,,
current,denoise_tau=0.600,6,14.0,0.2638888856399003,0.31675497051719187,0.12679133142207885,0.11621153510950662,0.06722466762249286,,0.7517482534155145,0.9947552447552448,,
current,denoise_tau=0.600,6,15.0,0.2569271910883007,0.3169011721661041,0.12861080863675872,0.12819476498590482,0.06923303388423853,,0.7465034977539436,0.9947552447552448,,
current,denoise_tau=0.600,6,16.0,0.25758531259217854,0.3266390757960873,0.12667854880536353,0.13044492233466434,0.05216532554868218,,0.7290209848563988,0.9947552447552448,,
current,denoise_tau=0.600,6,17.0,0.25553582592324897,0.3164266026937045,0.11810551021065745,0.11953514012006614,0.06783355579718009,,0.7412587437596354,0.9947552447552448,,
current,denoise_tau=0.600,6,18.0,0.2566539135233761,0.31123273835315574,0.12373313912144908,0.14355346018617804,0.07174007948878762,,0.7412587454268983,0.9947552447552448,,
future,denoise_tau=0.600,14,0.0,1.424980407045625,1.0980376747104672,0.14849988855682053,0.13242416865342146,0.11280326378512216,0.061524729394204135,0.6867133120556811,0.9419580606313852,0.5874125924143758,1.557692312694096
future,denoise_tau=0.600,14,1.0,1.0176465646064075,1.0292853792230565,0.12870767139471495,0.1252543411471627,0.08834886384177042,0.051999438475895596,0.7139860183208973,0.9419580606313852,0.5751748301766135,1.6433566483584316
future,denoise_tau=0.600,14,2.0,0.9614337745416482,1.0177858801154824,0.13694965360047934,0.11433647552153448,0.08681473464190544,0.049650659980057,0.7066433779843204,0.9419580606313852,0.5909090946604322,1.53321679322036
future,denoise_tau=0.600,14,3.0,0.9394492084976268,0.9919827322026232,0.12707202271981674,0.12368607646101838,0.08324526505662011,0.045068050441625235,0.7139860183208973,0.9419580606313852,0.6118881168899003,1.4335664385682219
future,denoise_tau=0.600,14,4.0,0.914375262601035,0.9821054251877578,0.12685449129634804,0.13732920826731862,0.08681480909560944,0.04281919790835647,0.7283216856576346,0.9419580606313852,0.6188811238829073,1.39160839661018
future,denoise_tau=0.600,14,5.0,0.8940757761944781,0.9887017553502863,0.13133199710945984,0.13355587026872834,0.08054794355497494,0.03971555297608142,0.7479021182427039,0.9419580606313852,0.6223776273794107,1.440559445561229
future,denoise_tau=0.600,14,6.0,0.888941287807243,0.969967133098549,0.12906518901561523,0.1170007735490799,0.0634489339756799,0.039426996079566595,0.7486014216096251,0.9419580606313852,0.6258741308759143,1.4388111938129773
future,denoise_tau=0.600,14,7.0,0.8662246766981188,0.9658512168830925,0.1284798700492699,0.1258302066292796,0.07539241990217796,0.03707585413451795,0.7479021015700761,0.9419580606313852,0.6433566500256945,1.3059440651140013
future,denoise_tau=0.600,14,8.0,0.8522562529640257,0.9713993647715429,0.12627164300505098,0.11955811698119957,0.06923336035513378,0.03821378698820001,0.7174825218174007,0.9419580606313852,0.6083916133933968,1.4825174875192708
future,denoise_tau=0.600,14,9.0,0.8588603370043696,0.9779876620619448,0.13056321275400948,0.14050912377717611,0.0777247175053283,0.03907289861382304,0.7335664609095434,0.9419580606313852,0.61888112555017,1.4300699392398755
future,denoise_tau=0.600,14,10.0,0.8511564133680035,0.9438374375963544,0.12685011493992973,0.11532122115572016,0.06443482788501086,0.037183683170201064,0.752797218469473,0.9419580606313852,0.6555944110130096,1.2395104986804348
future,denoise_tau=0.600,14,11.0,0.8200762661135926,0.9279905503446405,0.12935565714235905,0.10883019228915235,0.06883727402224407,0.03388156147895159,0.75664337239899,0.9419580606313852,0.6555944110130096,1.2290209881909244
future,denoise_tau=0.600,14,12.0,0.8127765969915705,0.9608764952712959,0.12605791033564748,0.11997453753764813,0.06564051069162942,0.03234530813418902,0.7447552514242959,0.9419580606313852,0.6363636417822405,1.3251748343447705
future,denoise_tau=0.600,14,13.0,0.7947917042572046,0.9283745363875703,0.12616006373525498,0.10948998038168553,0.06550569431139873,0.0361034260815257,0.7569930090770854,0.9419580606313852,0.64860139943503,1.2569930203311093
future,denoise_tau=0.600,14,14.0,0.7775655807093885,0.926635187822622,0.12486840107224205,0.11748481630445361,0.06731484408353593,0.03392558943454202,0.75664337239899,0.9419580606313852,0.6468531506044881,1.309440564442348
future,denoise_tau=0.600,14,15.0,0.7758603139986611,0.956461515459981,0.12553834487925042,0.11387771018943586,0.059723370428477134,0.03282761396644832,0.7297202878065042,0.9419580606313852,0.6101398655584642,1.4685314777014138
future,denoise_tau=0.600,14,16.0,0.7769772768769196,0.9551343359313644,0.12552169361314575,0.10354962080091863,0.061025795767774116,0.031096672378740944,0.7307692361878348,0.9419580606313852,0.620629371463002,1.3531468664849555
future,denoise_tau=0.600,14,17.0,0.749674134108485,0.9512997090399682,0.1266342620332758,0.1101680152066104,0.06445433965304515,0.03132468241859566,0.7419580550460548,0.9419580606313852,0.6101398626407544,1.4090909240962741
future,denoise_tau=0.600,14,18.0,0.758279520638135,0.9171713865720309,0.12453944241250312,0.11645691466706616,0.060335155315957706,0.029215361740622486,0.7566433557263621,0.9419580606313852,0.6451049005234992,1.2657342799059994
future,denoise_tau=0.600,14,19.0,0.7345072766488163,0.9583405231262421,0.12412175692461587,0.10577958874352328,0.05868351154706695,0.028740736336766423,0.7363636464505763,0.9419580606313852,0.6188811230492759,1.3601398668089113
future,denoise_tau=0.600,14,20.0,0.7444849066681914,0.9206201121523664,0.1280262468161283,0.10918899297297417,0.06487763391716497,0.0298532192315255,0.7444056151630162,0.9419580606313852,0.6171328679664986,1.3986014094386068
future,denoise_tau=0.600,14,21.0,0.7390390981684675,0.9605928801156424,0.12737599025656293,0.10714287378571251,0.05602760495735215,0.02954560410153199,0.7503496671056414,0.9405594672356452,0.6136363661372578,1.361888126893477
future,denoise_tau=0.600,14,22.0,0.7230004915262878,0.9270348982377485,0.12643845702384734,0.11675490063804013,0.06099027241547625,0.030415100364626704,0.7444056101612277,0.9419580606313852,0.6206293764647904,1.3811188902888265
future,denoise_tau=0.600,14,23.0,0.7471840562214095,0.9011659847272859,0.12285268723547875,0.11366410042856123,0.05873882460531655,0.027706617619712035,0.7618881243092197,0.9419580606313852,0.6433566487752475,1.3024475616174978
future,denoise_tau=0.600,14,24.0,0.7145710017654922,0.9169386666971486,0.11898757329770734,0.10929441014369884,0.06343879105223642,0.027968236929053193,0.7671328824716848,0.9419580606313852,0.6416083953597329,1.2062937112954946
future,denoise_tau=0.600,14,25.0,0.7149795963775419,0.9109136603928946,0.12527390772646124,0.10785469152293839,0.057920476304484415,0.02676721406983329,0.7580419707965184,0.9419580606313852,0.6433566487752475,1.211538470708407
future,denoise_tau=0.600,14,26.0,0.7136009937178583,0.9114087778371531,0.12613299249352275,0.10614206964944627,0.06067794806265331,0.025997779963837637,0.7430070034273855,0.9419580606313852,0.6188811197147502,1.342657355995445
future,denoise_tau=0.600,14,27.0,0.6998905744432842,0.9295437010851774,0.12464305331240168,0.11540195793955477,0.05949231528944069,0.02618662260108061,0.7496503470660923,0.9419580606313852,0.6258741283750201,1.3146853296906797
future,denoise_tau=0.600,14,28.0,0.6893254264931851,0.9159827957620154,0.11948573349655925,0.10883181391062437,0.05286122532887059,0.026390102802665082,0.751748263835907,0.9405594672356452,0.6363636417822405,1.248251762423482
